"Laikotarpis","Rodiklis","Administracinė teritorija","Žemės ūkio augalai","Ūkio tipas","Matavimo vienetai","Reikšmė"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Žieminiai miežiai","Visi ūkiai","t iš 1 hektaro","3.19"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Vasariniai javai","Visi ūkiai","t iš 1 hektaro","3.18"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Vasariniai kviečiai","Visi ūkiai","t iš 1 hektaro","2.91"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Vasariniai miežiai","Visi ūkiai","t iš 1 hektaro","2.92"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Vasariniai kvietrugiai","Visi ūkiai","t iš 1 hektaro","2.38"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Vasariniai rugiai","Visi ūkiai","t iš 1 hektaro","3.00"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Avižos","Visi ūkiai","t iš 1 hektaro","2.63"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Grikiai","Visi ūkiai","t iš 1 hektaro","1.07"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Varpinių mišiniai","Visi ūkiai","t iš 1 hektaro","2.28"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kukurūzai","Visi ūkiai","t iš 1 hektaro","7.35"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kiti javai","Visi ūkiai","t iš 1 hektaro","1.06"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Ankštiniai augalai","Visi ūkiai","t iš 1 hektaro","2.18"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Žirniai","Visi ūkiai","t iš 1 hektaro","2.12"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Valgomieji žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pašariniai žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pupos","Visi ūkiai","t iš 1 hektaro","2.42"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Vikiai","Visi ūkiai","t iš 1 hektaro","0.58"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Ankštinių augalų mišiniai grūdams","Visi ūkiai","t iš 1 hektaro","1.37"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Lubinai","Visi ūkiai","t iš 1 hektaro","0.38"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Saldieji lubinai","Visi ūkiai","t iš 1 hektaro","0.38"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Linai (pluoštiniai ir sėmeniniai), pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pluoštiniai linai, pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pluoštiniai linai, pluoštas","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Sėmeniniai linai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Linų sėmenys (pluoštinių ir sėmeninių linų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pluoštiniai linai, sėmenys","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Cukriniai runkeliai (perdirbimui)","Visi ūkiai","t iš 1 hektaro","33.26"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Rapsai","Visi ūkiai","t iš 1 hektaro","2.81"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Žieminiai rapsai","Visi ūkiai","t iš 1 hektaro","2.83"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Vasariniai rapsai","Visi ūkiai","t iš 1 hektaro","0.72"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kiti aliejiniai augalai (garstyčios, saulėgrąžos ir kt.; išskyrus pluoštinių kanapių sėklas)","Visi ūkiai","t iš 1 hektaro","0.25"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Sojos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Aromatiniai, medicininiai, prieskoniniai augalai (išskyrus kmynus, pluoštinių kanapių žiedus, lapelius)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kmynai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kiti augalai, skirti energetiniams ir pramonės tikslams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kiti augalai, skirti pramonės tikslams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kiti augalai, skirti energetiniams tikslams (drambliažolė, nendriniai dryžučiai ir kt.)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pluoštinės kanapės, pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Žaliavinės pluoštinių kanapių dalys","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pluoštinių kanapių sėklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pluoštinių kanapių žiedai, lapeliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Braškės","Visi ūkiai","t iš 1 hektaro","1.91"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Daržovės, iš viso","Visi ūkiai","t iš 1 hektaro","15.87"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Viso pomidorų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","2.45"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Viso agurkų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","29.97"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Šiltnamių daržovės","Visi ūkiai","t iš 1 hektaro","21.72"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Lauko daržovės","Visi ūkiai","t iš 1 hektaro","15.14"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kopūstai","Visi ūkiai","t iš 1 hektaro","26.89"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Morkos","Visi ūkiai","t iš 1 hektaro","19.57"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Svogūnai","Visi ūkiai","t iš 1 hektaro","24.43"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Burokėliai","Visi ūkiai","t iš 1 hektaro","24.67"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Gėlės ir dekoratyviniai augalai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Augalai sėkloms ir daigai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pašariniai runkeliai, įskaitant cukrinius runkelius pašarui","Visi ūkiai","t iš 1 hektaro","23.85"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pašariniai šakniavaisiai, išskyrus runkelius pašarui","Visi ūkiai","t iš 1 hektaro","3.60"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kukurūzai silosui ir žaliajam pašarui","Visi ūkiai","t iš 1 hektaro","26.10"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Silosiniai augalai (be kukurūzų)","Visi ūkiai","t iš 1 hektaro","13.42"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Vienmetės žolės ir kiti vienmečiai augalai žaliam pašarui, šienui","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Vienmečių žolių ir kitų vienmečių augalų šienas","Visi ūkiai","t iš 1 hektaro","2.60"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Vienmečių žolių ir kitų vienmečių augalų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","4.56"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Daugiametės žolės iki 5 metų","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Liucernos (daugiametės žolės iki 5 metų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Dobilai ir jų mišiniai (daugiametės žolės iki 5 metų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Daugiametės žolės iki 5 metų, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Daugiamečių žolių iki 5 metų šienas","Visi ūkiai","t iš 1 hektaro","1.73"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Liucernų šienas","Visi ūkiai","t iš 1 hektaro","2.55"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Dobilų ir jų mišinių šienas","Visi ūkiai","t iš 1 hektaro","2.24"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Daugiamečių žolių iki 5 metų šienas, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro","1.58"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Daugiamečių žolių iki 5 metų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","7.35"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Liucernų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","8.70"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Dobilų ir jų mišinių žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","8.72"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Daugiamečių žolių iki 5 metų žalias pašaras, šienainis, išskyrus liucernas, dobilus ir jų mišinius","Visi ūkiai","t iš 1 hektaro","5.65"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kultūrinės ganyklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kultūrinių ganyklų šienas","Visi ūkiai","t iš 1 hektaro","1.86"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Kultūrinių ganyklų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro","4.36"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pievos ir natūralios ganyklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pievų ir natūralių ganyklų šienas","Visi ūkiai","t iš 1 hektaro","1.16"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Pievų ir natūralių ganyklų žalias pašaras, šienainis","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Sodai ir uogynai","Visi ūkiai","t iš 1 hektaro","1.66"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Obelys","Visi ūkiai","t iš 1 hektaro","2.55"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Juodieji serbentai","Visi ūkiai","t iš 1 hektaro","0.37"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Bulvės","Visi ūkiai","t iš 1 hektaro","13.41"
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Ankstyvosios bulvės","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Alytaus r. sav.","Bulvės, išskyrus ankstyvąsias","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Grūdiniai augalai","Visi ūkiai","t iš 1 hektaro","2.44"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Javai","Visi ūkiai","t iš 1 hektaro","2.51"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Žieminiai javai","Visi ūkiai","t iš 1 hektaro","2.78"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Žieminiai kviečiai","Visi ūkiai","t iš 1 hektaro","2.03"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Žieminiai kvietrugiai","Visi ūkiai","t iš 1 hektaro","2.60"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Žieminiai rugiai","Visi ūkiai","t iš 1 hektaro","4.48"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Žieminiai miežiai","Visi ūkiai","t iš 1 hektaro","1.43"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Vasariniai javai","Visi ūkiai","t iš 1 hektaro","2.25"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Vasariniai kviečiai","Visi ūkiai","t iš 1 hektaro","1.52"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Vasariniai miežiai","Visi ūkiai","t iš 1 hektaro","2.38"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Vasariniai kvietrugiai","Visi ūkiai","t iš 1 hektaro","2.00"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Vasariniai rugiai","Visi ūkiai","t iš 1 hektaro","0.72"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Avižos","Visi ūkiai","t iš 1 hektaro","2.39"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Grikiai","Visi ūkiai","t iš 1 hektaro","0.37"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Varpinių mišiniai","Visi ūkiai","t iš 1 hektaro","1.23"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Kukurūzai","Visi ūkiai","t iš 1 hektaro","6.28"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Kiti javai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Ankštiniai augalai","Visi ūkiai","t iš 1 hektaro","1.10"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Žirniai","Visi ūkiai","t iš 1 hektaro","0.82"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Valgomieji žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Pašariniai žirniai grūdams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Pupos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Vikiai","Visi ūkiai","t iš 1 hektaro","0.50"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Ankštinių augalų mišiniai grūdams","Visi ūkiai","t iš 1 hektaro","1.46"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Lubinai","Visi ūkiai","t iš 1 hektaro","0.33"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Saldieji lubinai","Visi ūkiai","t iš 1 hektaro","0.33"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Linai (pluoštiniai ir sėmeniniai), pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Pluoštiniai linai, pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Pluoštiniai linai, pluoštas","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Sėmeniniai linai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Linų sėmenys (pluoštinių ir sėmeninių linų)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Pluoštiniai linai, sėmenys","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Cukriniai runkeliai (perdirbimui)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Rapsai","Visi ūkiai","t iš 1 hektaro","1.91"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Žieminiai rapsai","Visi ūkiai","t iš 1 hektaro","1.92"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Vasariniai rapsai","Visi ūkiai","t iš 1 hektaro","1.50"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Kiti aliejiniai augalai (garstyčios, saulėgrąžos ir kt.; išskyrus pluoštinių kanapių sėklas)","Visi ūkiai","t iš 1 hektaro","0.40"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Sojos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Aromatiniai, medicininiai, prieskoniniai augalai (išskyrus kmynus, pluoštinių kanapių žiedus, lapelius)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Kmynai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Kiti augalai, skirti energetiniams ir pramonės tikslams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Kiti augalai, skirti pramonės tikslams","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Kiti augalai, skirti energetiniams tikslams (drambliažolė, nendriniai dryžučiai ir kt.)","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Pluoštinės kanapės, pasėliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Žaliavinės pluoštinių kanapių dalys","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Pluoštinių kanapių sėklos","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Pluoštinių kanapių žiedai, lapeliai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Braškės","Visi ūkiai","t iš 1 hektaro","1.68"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Daržovės, iš viso","Visi ūkiai","t iš 1 hektaro","6.79"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Viso pomidorų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","4.67"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Viso agurkų (lauko ir šiltnamių)","Visi ūkiai","t iš 1 hektaro","8.37"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Šiltnamių daržovės","Visi ūkiai","t iš 1 hektaro","13.97"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Lauko daržovės","Visi ūkiai","t iš 1 hektaro","6.52"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Kopūstai","Visi ūkiai","t iš 1 hektaro","11.24"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Morkos","Visi ūkiai","t iš 1 hektaro","4.70"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Svogūnai","Visi ūkiai","t iš 1 hektaro","15.71"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Burokėliai","Visi ūkiai","t iš 1 hektaro","3.10"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Gėlės ir dekoratyviniai augalai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Augalai sėkloms ir daigai","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Pašariniai runkeliai, įskaitant cukrinius runkelius pašarui","Visi ūkiai","t iš 1 hektaro","11.00"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Pašariniai šakniavaisiai, išskyrus runkelius pašarui","Visi ūkiai","t iš 1 hektaro",
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Kukurūzai silosui ir žaliajam pašarui","Visi ūkiai","t iš 1 hektaro","15.89"
"2023","Žemės ūkio augalų derlingumas","Druskininkų sav.","Silosiniai augalai (be kukurūzų)","Visi ūkiai","t iš 1 hektaro",
