"Laikotarpis","Rodiklis","Administracinė teritorija","Gyvulių ir paukščių rūšys","Matavimo vienetai","Reikšmė"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Buliukai veislei iki 1 metų","vnt.","1417"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Buliukai veislei iki 1 metų","vnt.","2247"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Buliukai veislei iki 1 metų","vnt.","755"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Buliukai veislei iki 1 metų","vnt.","305"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Buliukai veislei iki 1 metų","vnt.","401"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Buliukai veislei iki 1 metų","vnt.","550"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Buliukai veislei iki 1 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Buliukai veislei iki 1 metų","vnt.","236"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Telyčaitės veislei iki 1 metų","vnt.","79631"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Telyčaitės veislei iki 1 metų","vnt.","2933"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Telyčaitės veislei iki 1 metų","vnt.","2933"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Telyčaitės veislei iki 1 metų","vnt.","263"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Telyčaitės veislei iki 1 metų","vnt.","480"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Telyčaitės veislei iki 1 metų","vnt.","413"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Telyčaitės veislei iki 1 metų","vnt.","301"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Telyčaitės veislei iki 1 metų","vnt.","299"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Telyčaitės veislei iki 1 metų","vnt.","823"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Telyčaitės veislei iki 1 metų","vnt.","9"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Telyčaitės veislei iki 1 metų","vnt.","345"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Telyčaitės veislei iki 1 metų","vnt.","76698"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Telyčaitės veislei iki 1 metų","vnt.","3267"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Telyčaitės veislei iki 1 metų","vnt.","1"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1136"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Telyčaitės veislei iki 1 metų","vnt.","62"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1568"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Telyčaitės veislei iki 1 metų","vnt.","500"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Telyčaitės veislei iki 1 metų","vnt.","11264"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Telyčaitės veislei iki 1 metų","vnt.","37"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Telyčaitės veislei iki 1 metų","vnt.","933"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Telyčaitės veislei iki 1 metų","vnt.","520"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Telyčaitės veislei iki 1 metų","vnt.","100"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Telyčaitės veislei iki 1 metų","vnt.","2566"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Telyčaitės veislei iki 1 metų","vnt.","2908"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1409"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Telyčaitės veislei iki 1 metų","vnt.","2791"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Telyčaitės veislei iki 1 metų","vnt.","9208"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Telyčaitės veislei iki 1 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1123"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1061"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Telyčaitės veislei iki 1 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Telyčaitės veislei iki 1 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Telyčaitės veislei iki 1 metų","vnt.","2692"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Telyčaitės veislei iki 1 metų","vnt.","4332"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Telyčaitės veislei iki 1 metų","vnt.","9158"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Telyčaitės veislei iki 1 metų","vnt.","1081"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Telyčaitės veislei iki 1 metų","vnt.","367"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Telyčaitės veislei iki 1 metų","vnt.","2233"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Telyčaitės veislei iki 1 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Telyčaitės veislei iki 1 metų","vnt.","4045"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1432"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Telyčaitės veislei iki 1 metų","vnt.","10438"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1411"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1032"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Telyčaitės veislei iki 1 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Telyčaitės veislei iki 1 metų","vnt.","3285"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Telyčaitės veislei iki 1 metų","vnt.","3561"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1149"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Telyčaitės veislei iki 1 metų","vnt.","11991"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Telyčaitės veislei iki 1 metų","vnt.","643"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1473"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Telyčaitės veislei iki 1 metų","vnt.","2310"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Telyčaitės veislei iki 1 metų","vnt.","3654"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Telyčaitės veislei iki 1 metų","vnt.","2117"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Telyčaitės veislei iki 1 metų","vnt.","1"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1793"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Telyčaitės veislei iki 1 metų","vnt.","9796"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1244"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Telyčaitės veislei iki 1 metų","vnt.","1914"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Telyčaitės veislei iki 1 metų","vnt.","4209"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Telyčaitės veislei iki 1 metų","vnt.","2429"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Telyčaitės veislei iki 1 metų","vnt.","6934"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1171"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Telyčaitės veislei iki 1 metų","vnt.","2298"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Telyčaitės veislei iki 1 metų","vnt.","781"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Telyčaitės veislei iki 1 metų","vnt.","2684"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Telyčaitės veislei iki 1 metų","vnt.","4642"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1392"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Telyčaitės veislei iki 1 metų","vnt.","685"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1037"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Telyčaitės veislei iki 1 metų","vnt.","1216"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Telyčaitės veislei iki 1 metų","vnt.","1"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Telyčaitės veislei iki 1 metų","vnt.","311"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Buliukai nuo 1 iki 2 metų","vnt.","43647"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Buliukai nuo 1 iki 2 metų","vnt.","1778"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Buliukai nuo 1 iki 2 metų","vnt.","1778"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Buliukai nuo 1 iki 2 metų","vnt.","1"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","754"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","242"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","115"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","91"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","379"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Buliukai nuo 1 iki 2 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","196"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Buliukai nuo 1 iki 2 metų","vnt.","41869"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Buliukai nuo 1 iki 2 metų","vnt.","2950"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Buliukai nuo 1 iki 2 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","1530"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Buliukai nuo 1 iki 2 metų","vnt.","42"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","1052"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","326"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Buliukai nuo 1 iki 2 metų","vnt.","4546"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Buliukai nuo 1 iki 2 metų","vnt.","43"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","348"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","265"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Buliukai nuo 1 iki 2 metų","vnt.","20"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","790"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","550"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","1271"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","1259"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Buliukai nuo 1 iki 2 metų","vnt.","8389"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Buliukai nuo 1 iki 2 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","1272"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","542"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Buliukai nuo 1 iki 2 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Buliukai nuo 1 iki 2 metų","vnt.","2"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","1663"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","4910"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Buliukai nuo 1 iki 2 metų","vnt.","2966"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Buliukai nuo 1 iki 2 metų","vnt.","519"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Buliukai nuo 1 iki 2 metų","vnt.","203"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Buliukai nuo 1 iki 2 metų","vnt.","791"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Buliukai nuo 1 iki 2 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","343"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","1110"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Buliukai nuo 1 iki 2 metų","vnt.","3026"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","650"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","452"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Buliukai nuo 1 iki 2 metų","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","861"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","439"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","624"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Buliukai nuo 1 iki 2 metų","vnt.","4993"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","289"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","473"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","1971"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","887"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","473"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Buliukai nuo 1 iki 2 metų","vnt.","1"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","899"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Buliukai nuo 1 iki 2 metų","vnt.","6374"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","661"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Buliukai nuo 1 iki 2 metų","vnt.","1257"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Buliukai nuo 1 iki 2 metų","vnt.","3209"
